signature,slot,block_time,fee,compute_units,instruction_count,program_ids,account_count,total_positive_balance_changes,total_negative_balance_changes,hour,weekday,slot_rpc,block_time_rpc,fee_lamports_rpc,compute_units_rpc,compute_units_rpc_new
36JnshJbjdMvvmJTdkS1TcWp3S7QCipR1qrFMRvvp9AdaA4PtkZeCeVDmSu7VQx5VXPMHBL8cbGZkXRXJndzH5cw,353189258.0,1752473947.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,105000.0,11.0,0.0,,,,,
W6PXiQv3uxMebusMGfFPSYA5AZdiSJgdJeMHYZRHuGNUfGNAr2AvTnfKMGY8bA2S2vDHNW4PeWCy1yaPvZpHUxS,353189254.0,1752473945.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,105000.0,11.0,0.0,,,,,
5H4RkFHa3kF9mx6Q4uLKf8yrdiqe7Q5bMZyko9pCqFef8TuhwRjfcFKgDCSkM3TNGs7LQ4y9rwjWqqvhQGpya8Wk,353189249.0,1752473943.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,105000.0,11.0,0.0,,,,,
S4hR8ptoRaFDjRztwcuqgZjCSDfEcssG4LiTTetsxvp2YffouG7aQr5ForfV7sBoZCFAByyee6hSuZd8nMNRU4x,353189246.0,1752473942.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,105000.0,11.0,0.0,,,,,
2aRVfTzHf9rfMaZULpaS5JTHV4VMTTdYCv5TB9PSKWAwE6QcYYAGJzLxPmNMG7gJ4GygtbLQWaDKQX3uup3ckYHi,353189228.0,1752473935.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,105000.0,11.0,0.0,,,,,
gKqVdzJw75yzzwrfzPVfFvN4e75it4QmhdcRcCsLf3yoPq3oVoFQNPex3hiW9J855gwHsgYBHkbWrGnFXsDHGbw,353189225.0,1752473933.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,105000.0,11.0,0.0,,,,,
2u7q98YLfG3EPS66gS7eN9w1W3NYSk9Ey94EXaq1ZyZgqZVsMPoHStUUeXmwHFCc1VtnECudprdBHoBZtH4tjYj,353189222.0,1752473932.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,105000.0,11.0,0.0,,,,,
3bcre7uRWp9dXDZfX8HKDwnFaq8zKpJd3fTcvkQcuxw87aALhpc4KEVWgTzEkVXjEjG53znGuE5dioCJQc93UzGA,353189220.0,1752473931.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,105000.0,11.0,0.0,,,,,
4LqDg4wsfhuh1oJ6Fe6BS1wiPacZdexkGnA519yazzAYoba96J1AWNa48piW1aTaGfUds2KmBhPgyMQpi3QX7amx,353189218.0,1752473931.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,105000.0,11.0,0.0,,,,,
3bN4UXJp2UMbK2hcD7h2VvUnEgNyoA41fmRZ9JfcTHs27dV1gKico7ZYg42uHqzB46aVG554rwejp2XksB2jtvXA,353189213.0,1752473929.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,105000.0,11.0,0.0,,,,,
256s2boR5Ze9JiT4xzQzxjCNhh3f6f1J46h7sqETMJAqLhJWt3iBbtXDnhucihqoxEbcJTuinNvKbrEzN2X4Geu8,353188947.0,1752473823.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,1000000000.0,1000105000.0,11.0,0.0,,,,,
2KPYh39QFM1RnDHh6YsgJ1sWnn9nNE7bP41krHHKBGgeABiUyDoJFAGhdfqg8KVNeD8KrWttJZHEPDgg3Y7CHSpt,353188905.0,1752473807.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,4000000000.0,4000105000.0,11.0,0.0,,,,,
5oWb3VztUTrNf4VFPEpvCjZkoMD8S4cFbWioGStou7M5ejz2gFgDA2q6LecGatZkTSBeSFPC96byRQuhBvbaaZ8v,353188868.0,1752473788.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,1000000000.0,1000105000.0,11.0,0.0,,,,,
2oRt7jvyGtY9fyjePJ8YAjySUHUxunMErrz7iqg3X2YfmENqSv5FTDJxYE9ctoZPa1QwseW3wovQmjEzBgzTU14g,353188852.0,1752473781.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,1000000000.0,1000105000.0,11.0,0.0,,,,,
wrMRx9vEvfbRhb994mCQaeMSgHsbaRQZW8qfFmRGQHY47jQvnox1fuAVwr9DSeZpP3McSqfN42ND31u7vq2UrWG,353188803.0,1752473760.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,1000000000.0,1000105000.0,11.0,0.0,,,,,
322QGeggZEVfMymwUeKysSdV2AZwdSKJMMC7ndnwxdftePQDdrQKrb3vXPqR7HCybfjfHCDpf3gvgeV4ERT4K4kZ,353187777.0,1752473360.0,2005000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,0.0,2005000.0,11.0,0.0,,,,,
4eDPxvuHnboUDPSFNMmcRizi8NX34DNNs6KjxFDPRcJCvcwYi3AXpVvkssy4JaagKd2Ma8j85UUMHqkSgo9MSgQu,353186237.0,1752472749.0,105000.0,,3.0,"CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",14.0,900000000.0,900105000.0,11.0,0.0,,,,,
48ZkFYS4QpUFBzERgbeaeyn9xcgie72deAzCkxjCfgt85wgQSkHAt5zRXrd711RCNs9qx27mqUPaobVN8iwaxa6M,353184297.0,1752471987.0,105000.0,,4.0,"ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL, CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",16.0,100000000.0,100105000.0,11.0,0.0,,,,,
4XXQWWrEXMHEnxiugxWn27Kmnq1vVhDjUYE2bksvXZxu7fnc4z7HLmpv2819nft4d1pJG2j9PutRMc98YcDKdzM2,353184222.0,1752471958.0,105000.0,60565.0,4.0,"ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL, CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C, ComputeBudget111111111111111111111111111111",16.0,3002039280.0,3002144280.0,11.0,0.0,353184222.0,1752471958.0,105000.0,60565.0,60565.0
45gkLjVmJCkj9zFzb1Jez9tyaM9uKhehwiReppRRTFChDjRxgEJRW7CmdvCtFUJUyEgF9jdnh6jCo87YGJKJEyEd,353182324.0,1752471206.0,20212.0,,3.0,"ComputeBudget111111111111111111111111111111, JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4",16.0,2000000000.0,2000020212.0,11.0,0.0,,,,,
5vBHg4LZPn9JbKVQXafnr1EJnryLPktqbzjHP3VcSnQa8Go7kxTvUbCngjCP88yay1zWbhui4kUBaKNcT3hd6vvA,353181325.0,1752470817.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1598025807.0,1598130807.0,10.0,0.0,,,,,
5na3kjKRGcYjXt9S9JYEtgLi5MNtAxw6yHSmLXU9SBNSURTgUf94A7y5BzmjFtU4fdqRxcBpLqDmD4TvmcAGG3zm,353178630.0,1752469747.0,2005000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,0.0,2005000.0,10.0,0.0,,,,,
s2Fhf3Ej8JyACSPAZEsLtxEJCYj258Ybc4pRviALC6nrKR8Sqh5tKnyHxGka9LVDxevzPAPMAmGCmPjwe1QRkxV,353178532.0,1752469710.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,913902419.0,914007419.0,10.0,0.0,,,,,
5pMn4cy6NUExtghskzXcKa2uoTQU1L1EYsfPXQaJxdPdV1JAiYBBe55bQQdibQw9ue7oHBpEXAwJfwmwi5fWCGKJ,353178527.0,1752469707.0,105000.0,36093.0,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,0.0,105000.0,10.0,0.0,353178527.0,1752469707.0,105000.0,36093.0,36093.0
4kbwnWJYJdnqpfiC656fdBLwYyMNFczBb5sZP87XkHfyVK7ud8fwbmxh1AFjwM8enqzpaGzKbVzvUFT7XRFtewpQ,353178525.0,1752469706.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,1821964269.0,1822069269.0,10.0,0.0,,,,,
khwCYobnKrXWYFmEM4oFWB7VccTzm7U4ecJ4L8sGvNEL1sh8qzD8ZJhnT9qZpTcUuK9knuMecchwUZBLqfopVH2,353178525.0,1752469706.0,105000.0,74133.0,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,2727902577.0,2728007577.0,10.0,0.0,353178525.0,1752469706.0,105000.0,74133.0,74133.0
2Dwx45NHKuq3ZU8qCXCT8xPqiDW1gsxADPz6YTYWycMyuVh8WZhCtGDpj1vRYF8TcZtY4io21V59aHa68urwWhVC,353178521.0,1752469705.0,105000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,0.0,105000.0,10.0,0.0,,,,,
2Xk7kZzgPVFQaZgqTsubDn3DZsnwYQDLTp5hKstqvczzSaKuYLydHKXrcUjUeHtytyJim9HrzxuFRNXSZJok53eE,353178503.0,1752469698.0,2005000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,4889474459.0,4891479459.0,10.0,0.0,,,,,
v4gdNXqUr2DnUgLuSSQ38eLBrzxXBPWYr2YMBTzKdcoWYmFWsTk8vTcshJaC6Hr51FqG1ZzDre6vyRo2p6DQZpb,353176160.0,1752468778.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,2005000.0,10.0,0.0,,,,,
4CsbnazNbQhV12oFW7NptM7KhmqfVtX9kvrH7VaAaTXPy4xNwE1eGZEdndTFUnmVqF37ngMxYurW5cpgR2ivTARK,353175486.0,1752468513.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1624139363.0,1624244363.0,10.0,0.0,,,,,
3EjUaKB3CDqrF5FpESNXxNvjVWHvj4mqUu6ASgBxKk7UxLgFoQsu5YRUHnzaast3eS7YUyzZudVHYkCD8i1181hb,353174714.0,1752468211.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1624283867.0,1624388867.0,10.0,0.0,,,,,
2sgHKvvY43UdTehLgz4SLNRAs5f6sBRcZntWHy5mmCZphGHMcQ51g2auywQhvQjeskoWx5Lgoe67f2FzfXzUTRkA,353173132.0,1752467586.0,2005000.0,29617.0,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,4753395038.0,4755400038.0,10.0,0.0,353173132.0,1752467586.0,2005000.0,29617.0,29617.0
3ydAxREWTVDKRnPc6QJqcspoWbJVqxq1xTymiLdb87Zbh7gDrpRyv9DaNCi5DW57PsBmK3BztKe6CYNkdGNGmaCz,353169549.0,1752466172.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1644197058.0,1644302058.0,9.0,0.0,,,,,
4axByMH69RzWNwWSiYgZaKPYuULBbpoVokwJsjhJev6CBcrGnWLdxUtYQQKwqkfi4Ru3SJ1Y14y51xM2Pt8aEDhH,353169536.0,1752466167.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1650931586.0,1651036586.0,9.0,0.0,,,,,
4JbpvkWSL2kF2a4uHUoamUqNp6d3k1JSzaeaS6yWY573RNhKr6XZJu99qDpVJZik6AfHrXKjwq6tUXntPCHFRLTR,353169536.0,1752466167.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1653024864.0,1653129864.0,9.0,0.0,,,,,
5gfyvZubKCpCaB3nc2TdJMDs1RVobSh5NRPCCsu6pGSvcXEvrr2hADEjs6L83n1sz7vkWWSn3FiCDYuGVBYiFHhJ,353169536.0,1752466167.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,105000.0,9.0,0.0,,,,,
XFPmPZfEuCx2HbSE6JHZ24CH2cntuGT7Kasfb5xGXJYXY7rvqy2WXy3dptZ9gJQr82LimWVVrp1rr6tKWaUYxq2,353168316.0,1752465687.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1760972000.0,1761077000.0,9.0,0.0,,,,,
3ML2g6wHqMSZNiuGntUG83bTURCbZ5v3ZYQm9KPo83NFQbRcKzhD1CaMhTXW5pMXpC2eD3JwwkDD3vDBybhr6dou,353168279.0,1752465672.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1751727195.0,1751832195.0,9.0,0.0,,,,,
5bQ38Qm3TEz2acGj8QDGwfLeyboawDZmc9gBVgnyjPLNZpoM9mF3vipYqHY4qLVZV1Gid6q3KQVZ5XDZFjCnMVfh,353168279.0,1752465672.0,105000.0,29509.0,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1748614414.0,1748719414.0,9.0,0.0,353168279.0,1752465672.0,105000.0,29509.0,29509.0
2iNP48CzY1BpNUTFM7L3zePgWTSoA6GCMyX48BTSJrTr5uaE3ZRKVpZ1K5NWr21J9sBqRy1LVA6atEhDJHS9fEag,353168274.0,1752465670.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,5157905351.0,5159910351.0,9.0,0.0,,,,,
7ZJLzL2y9TxzPqLDARJVzPvVmNCkjzf2RVZ4g4TatpavMyxLEK9wVP7bRBvtPq8HnKrMdyEgLyJiJT9ixmzvPBP,353167540.0,1752465384.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,4686199650.0,4688204650.0,9.0,0.0,,,,,
28Er4QEX3YTATSYgwkjYChwDVyvUiBALna8LerZm5VLSRDGdHJRbey277ZwkRBrQzpDk616WnQHey4vKU57LDwcy,353133118.0,1752451712.0,2005000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,0.0,2005000.0,5.0,0.0,,,,,
3EX4ti1sb2P6372qiNW2idKNU3LHZMYy3kuo4e8sJ62j5tm1613YwjkALpfPsvFTK8oDfQxQNAQLF3LiwfWp9yiF,353132945.0,1752451646.0,2005000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,0.0,2005000.0,5.0,0.0,,,,,
jip7zh5hJxmxddhXHUQTg3mn9fJoBUTDC6kRT4KMPWYPwG5c6MQibGNyFymvGqddJLhqbvN8ysMj7VbqNFgt9RK,353124952.0,1752448462.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,2005000.0,4.0,0.0,,,,,
2bsbUpXvV4vDVbsv7VednF7HDBq2YWVopnEAWFFH9mm3TZfdLZqjytComX51skRybxGGy7uiD21sr8uV1v6AuhBD,353117697.0,1752445596.0,2005000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,0.0,2005000.0,3.0,0.0,,,,,
2Vy3aa1J4ud6hV48Y4EfNxcT87zPjbr4VRNNfZt57NWwn46a6YV7YaE96gaEdn53Je4teXBEjJirZEZhGfEUa7UN,353116758.0,1752445231.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,2005000.0,3.0,0.0,,,,,
5RgTpzAQ91ArRma2Rn1pqSJGQGKT7i6ZwExhHDxNGSsaERevwuXzsEA1YmjKxqMQHktxZuxiWA4prupfXJEwdybH,353115223.0,1752444619.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,105000.0,3.0,0.0,,,,,
2r4yt8uLdoyYE3aBUtkRKoFswnmWPu2eqamjwzpccLbnU8MRNM9SVcMoYbwGEzpvr3jHnT93w5nC8XFvo5iCkfH6,353115223.0,1752444619.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,105000.0,3.0,0.0,,,,,
5yWwkSkkcjMYeNV1kQ4uGtHPPRu81eoMNA3GJfyqnQFUdtqa746MnT8NYL6QzeENEG1TmEcvsSbHgJD5YeSLi6Qd,353115220.0,1752444618.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,105000.0,3.0,0.0,,,,,
5a824tv7uTorTY8WU2fVYdLm3q8KN5Bjjk5xNm27AmkqHSQtzXaeKPgMy7aShZ2B8JczeRjwc6rHPyij9Wyc6Si4,353115220.0,1752444618.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,105000.0,3.0,0.0,,,,,
4CkBYwjCm6RHP5uTvCG58L5a48HXEcRucZmxAEyEZoRRg8r28Pa6BJcZtbxegd1oEiTnuSLea1prp31ze8s9mXgQ,353115220.0,1752444618.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,4444508765.0,4444613765.0,3.0,0.0,,,,,
5MuSY6i56Bu44dRYrz8phu49LTTQiXh1X47rer8H2kmAsr6WTAw7VKAnhuJfiUe2hRMf7NHLmEDQm8HsQxgJYC5A,353115214.0,1752444616.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,4329726609.0,4331731609.0,3.0,0.0,,,,,
5sEgdxsHP6ZtMDeZTZrXVRgHyHs97JHmWNsYuPw5cCVyUZtsNufNTw1cd52tUYXyV9kq4tEF4zskMdY247gVA8GU,353115084.0,1752444565.0,2005000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,0.0,2005000.0,3.0,0.0,,,,,
yfb7o5T8eVdaDmX6phGFCi8c4AMChQouU8jb8sM3hVaHqcbchhqoCbnrzx3Q45oxh7BDtJJU1m1XgYR9eYqL5Dj,353114129.0,1752444192.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,2005000.0,3.0,0.0,,,,,
VAjqRVoWxXZCNQcs2iHmRdU3FvC9Mvm81452dvWVMWuQoQzfESaUxRzsUaNB5EoPPmRh6NsF6AGEXy6NVPNZt6d,353101154.0,1752439062.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,2005000.0,2.0,0.0,,,,,
4D6ivm8dMeFMPh6PvntNstbv6RtzXSiaJLw9PKN7hXXm2uVPPCHnvT4Pt5W8cbdgMZ25Cu8KEhqaLajFiRqENS9Y,353081409.0,1752431255.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,2005000.0,23.0,6.0,,,,,
3otxxZj4VzqXkoic6zW9ZYW9CWc3nJEk3Len6yQR91HFQcdnNDbge8PZGos6GxbrY27gTM1ok5Aui4Ws4Jt28oWq,353081356.0,1752431234.0,2005000.0,,3.0,"ComputeBudget111111111111111111111111111111, pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA",19.0,0.0,2005000.0,23.0,6.0,,,,,
2V9Pzb6Jey85qkWK9zRP9HjxQHV671vo2HfDPwPrVuaEFHwDV7hR9twA4vPmKu58Vt11Un6tGyWvMxc15jTUiH9d,353075805.0,1752429030.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,4877189453.0,4877294453.0,23.0,6.0,,,,,
5ToHW4do6JCGXagumPp5Cp2L2KK5d3JU3rMzpVaAtzQzBFuddKCJhhchkeghLKkNLztLgsbd9Zsnaf4LxStqP7YT,353075737.0,1752429003.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,4846519852.0,4848524852.0,23.0,6.0,,,,,
2MUxdF7jJCbZwPmmPdfFLzc2d4jKHc6EfNzvVvoxUawXxC8Fpt6b7bjyJjT6KnV7p9YW1Npw8WDwJQk3dQpMPYuD,353068228.0,1752426026.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,6019104265.0,6019209265.0,22.0,6.0,,,,,
34TtDFAxfyziQmuuVaT7eZxWasK6J9HcS6M9a2NsnjL6kzKEWmFAkm2pTqugSXYDvFo7EbcZTwB4G7aQ2J3y7vrE,353066189.0,1752425221.0,2005000.0,15166.0,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,2005000.0,22.0,6.0,353066189.0,1752425221.0,2005000.0,15166.0,15166.0
3cui3FYpkeTwhSVdQCsre1Fmm2HUfK2CXqyrLQewX6X3a5tJP6yfwDoJhyAvT6KbXgXhvGeULtxocvdDkV1cKmZT,353066067.0,1752425174.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,5987825940.0,5989830940.0,22.0,6.0,,,,,
ksbJem2Vc2ptWZEw2zKoXUxRpr4UphC3Fy9k3W7A1pfxvCohF3ec73uBZ9H5yyxo4XvKBwbpr6UShbb6W41T8s2,353058805.0,1752422307.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,2005000.0,21.0,6.0,,,,,
5NZgUS9c1TTS8ncpkjXHjj14LNNmdun9qRJEMtBwBeYDaw8ijt965h7FM3nrusUuwYp24Y2WoF7G3MiA5zAqLUVA,353046157.0,1752417312.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,2005000.0,20.0,6.0,,,,,
3y7mjuCNsa2d3bXtH8vYdYHyH69aSPa8prXb1QRThiEEm4R8DgWtanwChhGscD8yRhNaaqhHH7faedeQduiQCGYZ,353045977.0,1752417242.0,2005000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,0.0,2005000.0,20.0,6.0,,,,,
4ooUKXZQpGobUFr1Y7H8koiV12e2CUoTDqr65eJzHdgqk1VyE8s9jT9VR5a6ptWvUY84QSp1HCNgC6Q7seUQzCTd,353042560.0,1752415901.0,9852.0,,3.0,"ComputeBudget111111111111111111111111111111, DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH",18.0,2000000000.0,2000009852.0,19.0,6.0,,,,,
2ZKw9ZTfeV7LdENuqMDGmnbPB6L8CCisDiuW1WJiJenNcJecVdssThuk4eHZBJHYnwa3tFaqztsNnJfYCbV2VdcW,353041931.0,1752415654.0,105000.0,,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1710874955.0,1710979955.0,19.0,6.0,,,,,
5XoLFPYJ2Hd319Skk6qcuGDpYc3Pep9CASmMN1eJJyigZ5U8KdKwfiy1weXk5qZxXDMScX1SV4Zyz3y5vEnPcyLV,353041884.0,1752415635.0,105000.0,29510.0,3.0,"675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8, ComputeBudget111111111111111111111111111111",20.0,1712236709.0,1712341709.0,19.0,6.0,353041884.0,1752415635.0,105000.0,29510.0,29510.0
